student_id,group,cohort_entry_year,subject,difficulty,requires_attendance,subject_total_semesters,semester,attendance_pct,work1,work2,work3,work4,work5,exam
STU004035,2023-04,2023,Математический анализ I,hard,0,2,2,93,8,7,8,8,8,9
STU004035,2023-04,2023,Введение в программирование,normal,0,1,2,87.6,9,10,10,10,8,9
STU004035,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,98.8,9,9,7,9,9,9
STU004035,2023-04,2023,Физика I (механика),hard,0,2,2,88.7,10,6,10,10,5,9
STU004035,2023-04,2023,История России,easy,1,1,2,100,10,9,10,10,10,10
STU004035,2023-04,2023,Иностранный язык,normal,1,4,2,95.3,9,8,8,7,10,10
STU004035,2023-04,2023,Физическая культура,easy,1,6,2,100,8,9,10,10,9,10
STU004036,2023-04,2023,Математический анализ I,hard,0,2,2,76.5,4,2,2,0,2,2
STU004036,2023-04,2023,Введение в программирование,normal,0,1,2,66.6,5,6,7,4,5,4
STU004036,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,68,5,6,5,8,5,6
STU004036,2023-04,2023,Физика I (механика),hard,0,2,2,83.7,6,5,8,2,6,6
STU004036,2023-04,2023,История России,easy,1,1,2,81.9,5,7,5,8,8,7
STU004036,2023-04,2023,Иностранный язык,normal,1,4,2,82.7,5,5,6,9,7,6
STU004036,2023-04,2023,Физическая культура,easy,1,6,2,90.6,8,6,7,5,7,6
STU004037,2023-04,2023,Математический анализ I,hard,0,2,2,80.2,0,10,8,7,10,8
STU004037,2023-04,2023,Введение в программирование,normal,0,1,2,87.7,8,7,7,8,8,8
STU004037,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,88.6,6,10,7,9,10,8
STU004037,2023-04,2023,Физика I (механика),hard,0,2,2,75.6,8,3,5,3,8,6
STU004037,2023-04,2023,История России,easy,1,1,2,84.9,0,8,7,6,7,7
STU004037,2023-04,2023,Иностранный язык,normal,1,4,2,84.8,6,5,9,4,1,0
STU004037,2023-04,2023,Физическая культура,easy,1,6,2,83.6,8,0,8,9,8,8
STU004038,2023-04,2023,Математический анализ I,hard,0,2,2,64,8,5,0,5,5,7
STU004038,2023-04,2023,Введение в программирование,normal,0,1,2,67.3,7,0,7,8,0,0
STU004038,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,69.3,10,7,7,6,6,7
STU004038,2023-04,2023,Физика I (механика),hard,0,2,2,67.2,8,8,5,0,7,6
STU004038,2023-04,2023,История России,easy,1,1,2,83.4,7,5,0,5,10,7
STU004038,2023-04,2023,Иностранный язык,normal,1,4,2,75.1,8,7,4,4,10,7
STU004038,2023-04,2023,Физическая культура,easy,1,6,2,75.1,10,8,10,10,10,10
STU004039,2023-04,2023,Математический анализ I,hard,0,2,2,81.5,6,5,5,10,7,7
STU004039,2023-04,2023,Введение в программирование,normal,0,1,2,72.6,10,7,6,6,5,5
STU004039,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,74.1,7,10,7,6,8,9
STU004039,2023-04,2023,Физика I (механика),hard,0,2,2,79.8,8,10,10,10,10,0
STU004039,2023-04,2023,История России,easy,1,1,2,82.9,8,10,7,6,7,7
STU004039,2023-04,2023,Иностранный язык,normal,1,4,2,89.7,6,8,5,0,7,8
STU004039,2023-04,2023,Физическая культура,easy,1,6,2,87.3,0,0,9,3,8,6
STU004040,2023-04,2023,Математический анализ I,hard,0,2,2,79.8,4,4,8,0,6,4
STU004040,2023-04,2023,Введение в программирование,normal,0,1,2,83,9,6,7,8,0,9
STU004040,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,84.8,8,10,9,5,10,6
STU004040,2023-04,2023,Физика I (механика),hard,0,2,2,70,4,2,1,3,5,4
STU004040,2023-04,2023,История России,easy,1,1,2,84.6,0,9,9,9,10,9
STU004040,2023-04,2023,Иностранный язык,normal,1,4,2,87.5,7,7,8,0,8,8
STU004040,2023-04,2023,Физическая культура,easy,1,6,2,81.7,7,10,7,7,7,8
STU004041,2023-04,2023,Математический анализ I,hard,0,2,2,82.6,5,8,5,5,5,7
STU004041,2023-04,2023,Введение в программирование,normal,0,1,2,77.6,7,5,9,4,4,5
STU004041,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,70.9,9,5,4,5,7,5
STU004041,2023-04,2023,Физика I (механика),hard,0,2,2,73.4,3,8,6,5,6,5
STU004041,2023-04,2023,История России,easy,1,1,2,80.6,5,6,4,4,7,6
STU004041,2023-04,2023,Иностранный язык,normal,1,4,2,81.8,3,0,6,5,5,5
STU004041,2023-04,2023,Физическая культура,easy,1,6,2,74.1,9,8,5,5,8,7
STU004042,2023-04,2023,Математический анализ I,hard,0,2,2,92.3,10,10,5,7,8,9
STU004042,2023-04,2023,Введение в программирование,normal,0,1,2,93.6,10,10,10,10,10,9
STU004042,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,94.8,10,10,9,8,9,9
STU004042,2023-04,2023,Физика I (механика),hard,0,2,2,92.8,10,8,8,8,7,9
STU004042,2023-04,2023,История России,easy,1,1,2,99.5,10,10,9,7,9,10
STU004042,2023-04,2023,Иностранный язык,normal,1,4,2,100,10,10,10,10,9,9
STU004042,2023-04,2023,Физическая культура,easy,1,6,2,96.5,9,8,7,8,7,9
STU004043,2023-04,2023,Математический анализ I,hard,0,2,2,97.5,3,3,3,4,3,3
STU004043,2023-04,2023,Введение в программирование,normal,0,1,2,77,7,9,9,10,8,9
STU004043,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,83.5,6,9,10,8,8,7
STU004043,2023-04,2023,Физика I (механика),hard,0,2,2,82.6,5,3,6,2,8,3
STU004043,2023-04,2023,История России,easy,1,1,2,93.8,6,4,6,2,4,2
STU004043,2023-04,2023,Иностранный язык,normal,1,4,2,70.3,2,8,4,8,8,6
STU004043,2023-04,2023,Физическая культура,easy,1,6,2,96.8,6,8,8,9,8,6
STU004044,2023-04,2023,Математический анализ I,hard,0,2,2,21.5,0,0,2,0,0,0
STU004044,2023-04,2023,Введение в программирование,normal,0,1,2,52.6,1,3,0,0,3,0
STU004044,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,61.6,0,1,3,0,0,0
STU004044,2023-04,2023,Физика I (механика),hard,0,2,2,38.6,2,0,0,0,0,0
STU004044,2023-04,2023,История России,easy,1,1,2,43.7,5,0,5,0,5,3
STU004044,2023-04,2023,Иностранный язык,normal,1,4,2,50.5,0,0,0,2,2,1
STU004044,2023-04,2023,Физическая культура,easy,1,6,2,49.5,7,0,0,0,5,0
STU004046,2023-04,2023,Математический анализ I,hard,0,2,2,79.3,2,6,4,5,4,0
STU004046,2023-04,2023,Введение в программирование,normal,0,1,2,66.8,8,10,9,9,8,9
STU004046,2023-04,2023,Объектно-ориентированное программирование,normal,0,1,2,94.3,10,8,7,8,6,8
STU004046,2023-04,2023,Физика I (механика),hard,0,2,2,91,6,4,7,6,4,4
STU004046,2023-04,2023,История России,easy,1,1,2,98.6,10,9,10,10,9,10
STU004046,2023-04,2023,Иностранный язык,normal,1,4,2,98.1,9,9,10,9,9,8
STU004046,2023-04,2023,Физическая культура,easy,1,6,2,98.8,7,9,0,8,9,9
STU004024,2023-04,2023,Математический анализ II,hard,0,2,3,97.2,0,8,7,4,0,5
STU004024,2023-04,2023,Дискретная математика,normal,0,1,3,91.3,0,7,6,6,9,7
STU004024,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,75.6,1,5,4,5,1,4
STU004024,2023-04,2023,Физика I (механика),hard,0,2,3,87.4,0,5,5,5,4,4
STU004024,2023-04,2023,Иностранный язык,normal,1,4,3,96.7,6,0,1,5,5,5
STU004024,2023-04,2023,Физическая культура,easy,1,6,3,98.8,7,8,8,5,10,8
STU004025,2023-04,2023,Математический анализ II,hard,0,2,3,60.4,1,1,1,0,1,0
STU004025,2023-04,2023,Дискретная математика,normal,0,1,3,81.7,2,6,5,2,2,0
STU004025,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,75.5,7,3,5,6,6,5
STU004025,2023-04,2023,Физика I (механика),hard,0,2,3,76.6,5,3,6,3,6,6
STU004025,2023-04,2023,Иностранный язык,normal,1,4,3,79.9,10,6,8,7,0,7
STU004025,2023-04,2023,Физическая культура,easy,1,6,3,86.9,10,10,6,7,0,8
STU004026,2023-04,2023,Математический анализ II,hard,0,2,3,54.9,0,5,6,2,4,5
STU004026,2023-04,2023,Дискретная математика,normal,0,1,3,71.9,6,0,8,0,8,6
STU004026,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,66.1,6,7,6,0,0,5
STU004026,2023-04,2023,Физика I (механика),hard,0,2,3,81,1,4,3,6,2,4
STU004026,2023-04,2023,Иностранный язык,normal,1,4,3,77.4,7,4,9,5,3,5
STU004026,2023-04,2023,Физическая культура,easy,1,6,3,100,0,9,10,8,6,8
STU004027,2023-04,2023,Математический анализ II,hard,0,2,3,68.9,0,4,6,7,5,6
STU004027,2023-04,2023,Дискретная математика,normal,0,1,3,84.6,6,8,10,7,10,8
STU004027,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,77.4,8,6,5,8,4,8
STU004027,2023-04,2023,Физика I (механика),hard,0,2,3,69.1,0,8,4,5,6,7
STU004027,2023-04,2023,Иностранный язык,normal,1,4,3,80.3,8,4,8,8,8,8
STU004027,2023-04,2023,Физическая культура,easy,1,6,3,86,9,9,5,7,6,6
STU004029,2023-04,2023,Математический анализ II,hard,0,2,3,90.4,10,9,9,10,10,9
STU004029,2023-04,2023,Дискретная математика,normal,0,1,3,88.6,8,8,0,9,7,9
STU004029,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,88.5,8,10,9,10,8,9
STU004029,2023-04,2023,Физика I (механика),hard,0,2,3,89.9,10,10,6,9,10,9
STU004029,2023-04,2023,Иностранный язык,normal,1,4,3,91.9,0,7,10,10,10,9
STU004029,2023-04,2023,Физическая культура,easy,1,6,3,96.6,10,10,10,10,8,10
STU004030,2023-04,2023,Математический анализ II,hard,0,2,3,75.7,2,5,6,6,6,5
STU004030,2023-04,2023,Дискретная математика,normal,0,1,3,78.7,7,0,9,5,8,0
STU004030,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,90,10,7,8,0,7,8
STU004030,2023-04,2023,Физика I (механика),hard,0,2,3,81.3,2,5,5,4,5,4
STU004030,2023-04,2023,Иностранный язык,normal,1,4,3,77,6,0,8,5,6,5
STU004030,2023-04,2023,Физическая культура,easy,1,6,3,82,7,8,7,5,7,8
STU004031,2023-04,2023,Математический анализ II,hard,0,2,3,86.4,9,8,9,10,8,9
STU004031,2023-04,2023,Дискретная математика,normal,0,1,3,92.2,9,8,5,8,8,9
STU004031,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,90.4,10,9,7,10,8,9
STU004031,2023-04,2023,Физика I (механика),hard,0,2,3,88.8,9,3,6,9,8,9
STU004031,2023-04,2023,Иностранный язык,normal,1,4,3,96.8,9,7,7,10,10,9
STU004031,2023-04,2023,Физическая культура,easy,1,6,3,92.9,10,9,10,10,10,10
STU004032,2023-04,2023,Математический анализ II,hard,0,2,3,71,7,4,7,5,5,7
STU004032,2023-04,2023,Дискретная математика,normal,0,1,3,72.6,8,8,6,6,4,7
STU004032,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,86.5,6,3,3,1,5,4
STU004032,2023-04,2023,Физика I (механика),hard,0,2,3,87.6,3,1,2,3,3,2
STU004032,2023-04,2023,Иностранный язык,normal,1,4,3,80.9,4,5,8,6,0,6
STU004032,2023-04,2023,Физическая культура,easy,1,6,3,79.5,3,0,7,9,6,5
STU004033,2023-04,2023,Математический анализ II,hard,0,2,3,88.7,8,5,9,4,7,7
STU004033,2023-04,2023,Дискретная математика,normal,0,1,3,92.9,6,7,4,10,9,10
STU004033,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,71.7,6,3,4,5,2,3
STU004033,2023-04,2023,Физика I (механика),hard,0,2,3,91,3,8,1,4,5,4
STU004033,2023-04,2023,Иностранный язык,normal,1,4,3,81.4,3,5,0,4,5,4
STU004033,2023-04,2023,Физическая культура,easy,1,6,3,76,5,7,6,8,10,6
STU004034,2023-04,2023,Математический анализ II,hard,0,2,3,87.2,6,0,8,5,4,5
STU004034,2023-04,2023,Дискретная математика,normal,0,1,3,72.8,6,8,5,5,8,6
STU004034,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,82.2,6,5,3,6,6,4
STU004034,2023-04,2023,Физика I (механика),hard,0,2,3,83.6,5,4,5,7,6,6
STU004034,2023-04,2023,Иностранный язык,normal,1,4,3,96.6,7,8,0,7,7,6
STU004034,2023-04,2023,Физическая культура,easy,1,6,3,82.1,7,10,10,10,10,0
STU004035,2023-04,2023,Математический анализ II,hard,0,2,3,92.7,8,8,7,9,9,10
STU004035,2023-04,2023,Дискретная математика,normal,0,1,3,87.7,10,10,7,9,10,9
STU004035,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,88.8,10,7,8,10,8,9
STU004035,2023-04,2023,Физика I (механика),hard,0,2,3,90.7,8,4,0,10,9,9
STU004035,2023-04,2023,Иностранный язык,normal,1,4,3,92.8,10,10,8,8,10,9
STU004035,2023-04,2023,Физическая культура,easy,1,6,3,96.9,10,10,10,10,8,9
STU004036,2023-04,2023,Математический анализ II,hard,0,2,3,70.8,1,3,5,2,4,4
STU004036,2023-04,2023,Дискретная математика,normal,0,1,3,64.6,4,7,7,6,6,6
STU004036,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,76.1,1,6,3,3,4,4
STU004036,2023-04,2023,Физика I (механика),hard,0,2,3,68.9,4,0,7,5,5,0
STU004036,2023-04,2023,Иностранный язык,normal,1,4,3,78.4,7,4,7,8,8,7
STU004036,2023-04,2023,Физическая культура,easy,1,6,3,85.2,9,8,10,5,8,7
STU004037,2023-04,2023,Математический анализ II,hard,0,2,3,62.6,10,7,10,10,8,10
STU004037,2023-04,2023,Дискретная математика,normal,0,1,3,83.4,10,9,10,10,10,10
STU004037,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,71.3,6,7,6,4,7,7
STU004037,2023-04,2023,Физика I (механика),hard,0,2,3,70.7,4,6,5,9,7,7
STU004037,2023-04,2023,Иностранный язык,normal,1,4,3,74.9,5,4,5,0,4,5
STU004037,2023-04,2023,Физическая культура,easy,1,6,3,77.9,9,6,7,7,10,8
STU004038,2023-04,2023,Математический анализ II,hard,0,2,3,74.8,9,6,10,0,6,8
STU004038,2023-04,2023,Дискретная математика,normal,0,1,3,67.9,10,4,7,10,8,7
STU004038,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,68.7,6,5,7,9,8,6
STU004038,2023-04,2023,Физика I (механика),hard,0,2,3,72.8,8,7,10,8,4,7
STU004038,2023-04,2023,Иностранный язык,normal,1,4,3,77.3,7,7,9,8,6,6
STU004038,2023-04,2023,Физическая культура,easy,1,6,3,84.7,10,10,10,10,10,10
STU004039,2023-04,2023,Математический анализ II,hard,0,2,3,58.2,10,7,8,0,0,8
STU004039,2023-04,2023,Дискретная математика,normal,0,1,3,69.4,0,10,9,8,10,8
STU004039,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,73.7,7,6,6,8,7,6
STU004039,2023-04,2023,Физика I (механика),hard,0,2,3,73.7,9,9,10,10,6,8
STU004039,2023-04,2023,Иностранный язык,normal,1,4,3,79.3,8,5,10,0,0,5
STU004039,2023-04,2023,Физическая культура,easy,1,6,3,78,0,6,4,8,4,6
STU004040,2023-04,2023,Математический анализ II,hard,0,2,3,84.5,5,7,4,10,7,7
STU004040,2023-04,2023,Дискретная математика,normal,0,1,3,67.1,5,5,9,5,6,7
STU004040,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,73.3,7,6,8,6,5,8
STU004040,2023-04,2023,Физика I (механика),hard,0,2,3,93,4,5,1,1,4,2
STU004040,2023-04,2023,Иностранный язык,normal,1,4,3,84.1,9,10,10,8,7,9
STU004040,2023-04,2023,Физическая культура,easy,1,6,3,92.1,7,7,9,8,9,0
STU004041,2023-04,2023,Математический анализ II,hard,0,2,3,69.2,2,5,4,4,3,6
STU004041,2023-04,2023,Дискретная математика,normal,0,1,3,72,5,5,8,6,5,5
STU004041,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,67.2,4,3,3,5,5,5
STU004041,2023-04,2023,Физика I (механика),hard,0,2,3,66.9,6,3,4,6,2,5
STU004041,2023-04,2023,Иностранный язык,normal,1,4,3,77,6,6,9,0,0,6
STU004041,2023-04,2023,Физическая культура,easy,1,6,3,78.8,5,0,9,7,0,7
STU004042,2023-04,2023,Математический анализ II,hard,0,2,3,87.6,10,10,10,7,7,10
STU004042,2023-04,2023,Дискретная математика,normal,0,1,3,91.4,8,6,7,9,9,0
STU004042,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,92.2,9,9,10,8,10,9
STU004042,2023-04,2023,Физика I (механика),hard,0,2,3,88.5,8,5,8,10,9,9
STU004042,2023-04,2023,Иностранный язык,normal,1,4,3,96.9,10,10,9,10,10,9
STU004042,2023-04,2023,Физическая культура,easy,1,6,3,98.2,8,7,6,9,8,9
STU004043,2023-04,2023,Математический анализ II,hard,0,2,3,74.7,4,2,3,1,3,2
STU004043,2023-04,2023,Дискретная математика,normal,0,1,3,83.6,0,3,3,4,1,4
STU004043,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,82.2,0,7,9,8,7,8
STU004043,2023-04,2023,Физика I (механика),hard,0,2,3,82.9,3,3,6,5,4,5
STU004043,2023-04,2023,Иностранный язык,normal,1,4,3,95.3,8,6,4,10,8,7
STU004043,2023-04,2023,Физическая культура,easy,1,6,3,90.8,9,8,6,9,10,9
STU004046,2023-04,2023,Математический анализ II,hard,0,2,3,92.6,7,4,3,5,5,5
STU004046,2023-04,2023,Дискретная математика,normal,0,1,3,77.5,4,6,7,4,3,6
STU004046,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,3,73.5,7,9,5,9,8,7
STU004046,2023-04,2023,Физика I (механика),hard,0,2,3,92.6,6,6,5,2,5,6
STU004046,2023-04,2023,Иностранный язык,normal,1,4,3,92.3,10,10,8,10,10,9
STU004046,2023-04,2023,Физическая культура,easy,1,6,3,95.1,4,0,7,6,6,0
STU004024,2023-04,2023,Математический анализ II,hard,0,2,4,73.1,6,0,0,0,4,5
STU004024,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,81,4,4,4,7,0,5
STU004024,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,81.8,3,4,3,7,9,7
STU004024,2023-04,2023,Численные методы,normal,0,1,4,75.9,8,9,8,7,7,7
STU004024,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,78.7,6,6,2,4,3,3
STU004024,2023-04,2023,Базы данных,normal,0,1,4,61.5,5,5,5,0,2,3
STU004024,2023-04,2023,Физика II (электричество),hard,0,2,4,80.5,7,1,5,0,0,4
STU004024,2023-04,2023,Электротехника,normal,0,1,4,79.7,6,6,4,7,9,7
STU004024,2023-04,2023,Теоретическая механика,hard,0,1,4,94.9,4,3,4,2,4,6
STU004024,2023-04,2023,Материаловедение,normal,0,1,4,79.4,6,6,4,6,8,6
STU004024,2023-04,2023,Иностранный язык,normal,1,4,4,86.9,5,5,4,6,4,4
STU004024,2023-04,2023,Физическая культура,easy,1,6,4,96.2,6,7,0,0,6,6
STU004025,2023-04,2023,Математический анализ II,hard,0,2,4,76.8,3,2,5,2,3,0
STU004025,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,75.7,0,6,3,4,4,3
STU004025,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,73.7,4,3,1,2,0,2
STU004025,2023-04,2023,Численные методы,normal,0,1,4,64.5,3,2,4,4,5,5
STU004025,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,68,6,7,7,6,4,6
STU004025,2023-04,2023,Базы данных,normal,0,1,4,76.5,9,8,8,6,7,7
STU004025,2023-04,2023,Физика II (электричество),hard,0,2,4,74,3,5,3,7,2,0
STU004025,2023-04,2023,Электротехника,normal,0,1,4,75.7,0,6,7,7,6,5
STU004025,2023-04,2023,Теоретическая механика,hard,0,1,4,75.6,3,3,3,3,2,3
STU004025,2023-04,2023,Материаловедение,normal,0,1,4,70.9,4,5,4,5,4,3
STU004025,2023-04,2023,Иностранный язык,normal,1,4,4,84.9,7,6,7,0,10,7
STU004025,2023-04,2023,Физическая культура,easy,1,6,4,63,0,7,5,8,8,6
STU004026,2023-04,2023,Математический анализ II,hard,0,2,4,70.1,3,4,4,5,3,5
STU004026,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,71.9,8,7,0,7,7,5
STU004026,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,62.1,5,7,2,0,2,3
STU004026,2023-04,2023,Численные методы,normal,0,1,4,74.7,8,7,6,9,9,8
STU004026,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,69.7,2,8,0,5,7,6
STU004026,2023-04,2023,Базы данных,normal,0,1,4,71.8,7,10,6,9,8,9
STU004026,2023-04,2023,Физика II (электричество),hard,0,2,4,74.5,7,5,6,0,2,4
STU004026,2023-04,2023,Электротехника,normal,0,1,4,84.9,7,6,6,7,4,6
STU004026,2023-04,2023,Теоретическая механика,hard,0,1,4,68.6,4,4,6,4,5,6
STU004026,2023-04,2023,Материаловедение,normal,0,1,4,80.7,7,6,7,6,8,7
STU004026,2023-04,2023,Иностранный язык,normal,1,4,4,85.4,0,0,8,5,9,8
STU004026,2023-04,2023,Физическая культура,easy,1,6,4,71.7,8,0,4,9,8,7
STU004027,2023-04,2023,Математический анализ II,hard,0,2,4,74.8,5,6,9,4,6,8
STU004027,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,74,8,8,0,9,10,7
STU004027,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,69.3,6,6,0,5,8,5
STU004027,2023-04,2023,Численные методы,normal,0,1,4,65.2,6,10,8,6,8,8
STU004027,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,65.1,6,7,5,8,6,6
STU004027,2023-04,2023,Базы данных,normal,0,1,4,77.4,8,9,6,7,10,9
STU004027,2023-04,2023,Физика II (электричество),hard,0,2,4,79,6,7,7,8,8,8
STU004027,2023-04,2023,Электротехника,normal,0,1,4,85.7,10,10,7,8,10,9
STU004027,2023-04,2023,Теоретическая механика,hard,0,1,4,75.9,6,5,7,8,6,0
STU004027,2023-04,2023,Материаловедение,normal,0,1,4,79,7,10,0,9,10,8
STU004027,2023-04,2023,Иностранный язык,normal,1,4,4,90.9,5,7,10,6,7,7
STU004027,2023-04,2023,Физическая культура,easy,1,6,4,91.7,7,10,9,10,10,8
STU004029,2023-04,2023,Математический анализ II,hard,0,2,4,85.9,6,10,8,0,10,9
STU004029,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,86.6,9,8,9,10,8,9
STU004029,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,89.4,7,10,8,8,9,9
STU004029,2023-04,2023,Численные методы,normal,0,1,4,90.6,10,8,9,10,6,9
STU004029,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,87.2,10,9,10,10,8,9
STU004029,2023-04,2023,Базы данных,normal,0,1,4,86,7,9,9,9,5,9
STU004029,2023-04,2023,Физика II (электричество),hard,0,2,4,89.2,9,10,10,6,10,0
STU004029,2023-04,2023,Электротехника,normal,0,1,4,83.7,9,9,8,10,7,9
STU004029,2023-04,2023,Теоретическая механика,hard,0,1,4,84.9,8,7,10,8,9,10
STU004029,2023-04,2023,Материаловедение,normal,0,1,4,85.4,10,0,9,7,10,9
STU004029,2023-04,2023,Иностранный язык,normal,1,4,4,92.9,7,7,6,7,8,9
STU004029,2023-04,2023,Физическая культура,easy,1,6,4,86.6,9,8,8,7,6,9
STU004030,2023-04,2023,Математический анализ II,hard,0,2,4,78.3,8,5,4,3,7,0
STU004030,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,70.1,3,4,0,4,6,3
STU004030,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,82,5,0,6,3,5,3
STU004030,2023-04,2023,Численные методы,normal,0,1,4,86.2,3,0,8,8,6,8
STU004030,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,64.3,0,9,8,6,7,6
STU004030,2023-04,2023,Базы данных,normal,0,1,4,89.6,8,7,9,7,10,8
STU004030,2023-04,2023,Физика II (электричество),hard,0,2,4,74.2,2,0,6,2,4,0
STU004030,2023-04,2023,Электротехника,normal,0,1,4,85.7,5,4,5,4,4,4
STU004030,2023-04,2023,Теоретическая механика,hard,0,1,4,74.9,4,8,5,7,9,7
STU004030,2023-04,2023,Материаловедение,normal,0,1,4,90.6,9,8,10,6,9,9
STU004030,2023-04,2023,Иностранный язык,normal,1,4,4,89.8,8,0,8,0,6,6
STU004030,2023-04,2023,Физическая культура,easy,1,6,4,86.3,7,3,7,9,9,0
STU004031,2023-04,2023,Математический анализ II,hard,0,2,4,84.6,4,9,9,10,10,9
STU004031,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,89.4,8,7,8,9,6,9
STU004031,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,89.7,7,9,9,8,9,9
STU004031,2023-04,2023,Численные методы,normal,0,1,4,85,7,10,10,7,4,9
STU004031,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,84.6,9,9,7,7,10,9
STU004031,2023-04,2023,Базы данных,normal,0,1,4,86.6,8,10,9,6,7,9
STU004031,2023-04,2023,Физика II (электричество),hard,0,2,4,85.5,9,10,8,5,8,9
STU004031,2023-04,2023,Электротехника,normal,0,1,4,89.2,10,9,8,6,8,9
STU004031,2023-04,2023,Теоретическая механика,hard,0,1,4,85.1,8,8,9,8,9,9
STU004031,2023-04,2023,Материаловедение,normal,0,1,4,88,8,10,10,9,10,9
STU004031,2023-04,2023,Иностранный язык,normal,1,4,4,89.6,0,8,0,10,9,9
STU004031,2023-04,2023,Физическая культура,easy,1,6,4,95.3,10,10,10,8,10,10
STU004032,2023-04,2023,Математический анализ II,hard,0,2,4,82.2,5,5,0,9,5,5
STU004032,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,63.1,4,1,0,2,4,4
STU004032,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,69.3,0,0,3,4,0,3
STU004032,2023-04,2023,Численные методы,normal,0,1,4,69.8,7,5,9,8,7,7
STU004032,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,60.8,0,3,0,1,4,3
STU004032,2023-04,2023,Базы данных,normal,0,1,4,76.3,4,2,7,7,5,5
STU004032,2023-04,2023,Физика II (электричество),hard,0,2,4,66.6,2,1,1,1,2,2
STU004032,2023-04,2023,Электротехника,normal,0,1,4,71.8,1,2,3,3,2,3
STU004032,2023-04,2023,Теоретическая механика,hard,0,1,4,91.5,4,6,5,4,0,4
STU004032,2023-04,2023,Материаловедение,normal,0,1,4,74.2,6,5,6,4,6,6
STU004032,2023-04,2023,Иностранный язык,normal,1,4,4,74.5,3,0,7,6,7,4
STU004032,2023-04,2023,Физическая культура,easy,1,6,4,72.9,7,3,6,7,5,6
STU004033,2023-04,2023,Математический анализ II,hard,0,2,4,76.6,9,6,0,6,5,7
STU004033,2023-04,2023,Теория вероятностей и матстатистика,hard,0,1,4,65.7,7,9,4,4,7,6
STU004033,2023-04,2023,Дифференциальные уравнения,hard,0,1,4,61.7,6,7,4,0,4,5
STU004033,2023-04,2023,Численные методы,normal,0,1,4,62.2,9,6,8,0,0,6
STU004033,2023-04,2023,Структуры данных и алгоритмы,hard,0,2,4,68.5,5,6,3,3,5,4
STU004033,2023-04,2023,Базы данных,normal,0,1,4,76,4,3,5,2,6,3
STU004033,2023-04,2023,Физика II (электричество),hard,0,2,4,73.3,0,1,2,3,2,1
