student_id,group,cohort_entry_year,hidden_label
STU001738,2019-37,2019,normal
STU001739,2019-37,2019,normal
STU001740,2019-37,2019,normal
STU001741,2019-37,2019,normal
STU001742,2019-37,2019,excellent
STU001743,2019-37,2019,poor
STU001744,2019-37,2019,normal
STU001745,2019-37,2019,normal
STU001746,2019-37,2019,normal
STU001747,2019-37,2019,normal
STU001748,2019-37,2019,poor
STU001749,2019-38,2019,normal
STU001750,2019-38,2019,excellent
STU001751,2019-38,2019,normal
STU001752,2019-38,2019,normal
STU001753,2019-38,2019,excellent
STU001754,2019-38,2019,normal
STU001755,2019-38,2019,excellent
STU001756,2019-38,2019,normal
STU001757,2019-38,2019,normal
STU001758,2019-38,2019,normal
STU001759,2019-38,2019,excellent
STU001760,2019-38,2019,normal
STU001761,2019-38,2019,normal
STU001762,2019-38,2019,normal
STU001763,2019-38,2019,excellent
STU001764,2019-39,2019,normal
STU001765,2019-39,2019,poor
STU001766,2019-39,2019,normal
STU001767,2019-39,2019,normal
STU001768,2019-39,2019,normal
STU001769,2019-39,2019,poor
STU001770,2019-39,2019,normal
STU001771,2019-39,2019,poor
STU001772,2019-39,2019,normal
STU001773,2019-39,2019,normal
STU001774,2019-39,2019,normal
STU001775,2019-39,2019,poor
STU001776,2019-39,2019,normal
STU001777,2019-39,2019,normal
STU001778,2019-39,2019,normal
STU001779,2019-39,2019,normal
STU001780,2019-39,2019,normal
STU001781,2019-39,2019,normal
STU001782,2019-39,2019,normal
STU001783,2019-40,2019,normal
STU001784,2019-40,2019,normal
STU001785,2019-40,2019,normal
STU001786,2019-40,2019,normal
STU001787,2019-40,2019,normal
STU001788,2019-40,2019,normal
STU001789,2019-40,2019,normal
STU001790,2019-40,2019,normal
STU001791,2019-40,2019,normal
STU001792,2019-40,2019,normal
STU001793,2019-40,2019,normal
STU001794,2019-40,2019,excellent
STU001795,2019-40,2019,normal
STU001796,2019-40,2019,excellent
STU001797,2019-40,2019,normal
STU001798,2019-40,2019,normal
STU001799,2019-40,2019,normal
STU001800,2019-41,2019,normal
STU001801,2019-41,2019,poor
STU001802,2019-41,2019,normal
STU001803,2019-41,2019,normal
STU001804,2019-41,2019,normal
STU001805,2019-41,2019,normal
STU001806,2019-41,2019,normal
STU001807,2019-41,2019,excellent
STU001808,2019-41,2019,normal
STU001809,2019-41,2019,normal
STU001810,2019-41,2019,poor
STU001811,2019-41,2019,poor
STU001812,2019-41,2019,normal
STU001813,2019-41,2019,poor
STU001814,2019-41,2019,normal
STU001815,2019-42,2019,normal
STU001816,2019-42,2019,poor
STU001817,2019-42,2019,normal
STU001818,2019-42,2019,excellent
STU001819,2019-42,2019,normal
STU001820,2019-42,2019,normal
STU001821,2019-42,2019,normal
STU001822,2019-42,2019,normal
STU001823,2019-42,2019,poor
STU001824,2019-42,2019,normal
STU001825,2019-42,2019,excellent
STU001826,2019-42,2019,normal
STU001827,2019-42,2019,normal
STU001828,2019-42,2019,normal
STU001829,2019-42,2019,excellent
STU001830,2019-42,2019,normal
STU001831,2019-42,2019,normal
STU001832,2019-42,2019,normal
STU001833,2019-42,2019,normal
STU001834,2019-43,2019,normal
STU001835,2019-43,2019,normal
STU001836,2019-43,2019,normal
STU001837,2019-43,2019,poor
STU001838,2019-43,2019,normal
STU001839,2019-43,2019,normal
STU001840,2019-43,2019,normal
STU001841,2019-43,2019,normal
STU001842,2019-43,2019,normal
STU001843,2019-43,2019,normal
STU001844,2019-43,2019,normal
STU001845,2019-43,2019,normal
STU001846,2019-43,2019,excellent
STU001847,2019-43,2019,normal
STU001848,2019-43,2019,excellent
STU001849,2019-43,2019,normal
STU001850,2019-43,2019,normal
STU001851,2019-43,2019,normal
STU001852,2019-43,2019,excellent
STU001853,2019-44,2019,normal
STU001854,2019-44,2019,normal
STU001855,2019-44,2019,poor
STU001856,2019-44,2019,normal
STU001857,2019-44,2019,normal
STU001858,2019-44,2019,normal
STU001859,2019-44,2019,excellent
STU001860,2019-44,2019,normal
STU001861,2019-44,2019,normal
STU001862,2019-44,2019,normal
STU001863,2019-44,2019,normal
STU001864,2019-44,2019,normal
STU001865,2019-44,2019,normal
STU001866,2019-44,2019,normal
STU001867,2019-44,2019,normal
STU001868,2019-44,2019,normal
STU001869,2019-44,2019,normal
STU001870,2019-44,2019,poor
STU001871,2019-44,2019,poor
STU001872,2019-44,2019,normal
STU001873,2019-44,2019,poor
STU001874,2019-45,2019,excellent
STU001875,2019-45,2019,normal
STU001876,2019-45,2019,normal
STU001877,2019-45,2019,excellent
STU001878,2019-45,2019,normal
STU001879,2019-45,2019,normal
STU001880,2019-45,2019,normal
STU001881,2019-45,2019,normal
STU001882,2019-45,2019,normal
STU001883,2019-45,2019,poor
STU001884,2019-45,2019,normal
STU001885,2019-45,2019,normal
STU001886,2019-45,2019,normal
STU001887,2019-45,2019,poor
STU001888,2019-45,2019,normal
STU001889,2019-45,2019,normal
STU001890,2019-45,2019,normal
STU001891,2019-45,2019,normal
STU001892,2019-45,2019,poor
STU001893,2019-45,2019,normal
STU001894,2019-45,2019,normal
STU001895,2019-45,2019,normal
STU001896,2019-45,2019,normal
STU001897,2019-45,2019,excellent
STU001898,2019-45,2019,poor
STU001899,2019-46,2019,excellent
STU001900,2019-46,2019,normal
STU001901,2019-46,2019,normal
STU001902,2019-46,2019,poor
STU001903,2019-46,2019,normal
STU001904,2019-46,2019,normal
STU001905,2019-46,2019,normal
STU001906,2019-46,2019,normal
STU001907,2019-46,2019,normal
STU001908,2019-46,2019,normal
STU001909,2019-46,2019,normal
STU001910,2019-46,2019,normal
STU001911,2019-46,2019,normal
STU001912,2019-46,2019,normal
STU001913,2019-46,2019,normal
STU001914,2019-46,2019,excellent
STU001915,2019-46,2019,normal
STU001916,2019-46,2019,normal
STU001917,2019-46,2019,poor
STU001918,2019-46,2019,normal
STU001919,2019-46,2019,normal
STU001920,2019-47,2019,poor
STU001921,2019-47,2019,normal
STU001922,2019-47,2019,normal
STU001923,2019-47,2019,normal
STU001924,2019-47,2019,normal
STU001925,2019-47,2019,normal
STU001926,2019-47,2019,normal
STU001927,2019-47,2019,normal
STU001928,2019-47,2019,normal
STU001929,2019-47,2019,excellent
STU001930,2019-47,2019,normal
STU001931,2019-47,2019,poor
STU001932,2019-47,2019,normal
STU001933,2019-47,2019,normal
STU001934,2019-47,2019,normal
STU001935,2019-47,2019,poor
STU001936,2019-47,2019,normal
STU001937,2019-47,2019,normal
STU001938,2019-48,2019,excellent
STU001939,2019-48,2019,normal
STU001940,2019-48,2019,normal
STU001941,2019-48,2019,normal
STU001942,2019-48,2019,normal
STU001943,2019-48,2019,normal
STU001944,2019-48,2019,excellent
STU001945,2019-48,2019,normal
STU001946,2019-48,2019,excellent
STU001947,2019-48,2019,normal
STU001948,2019-48,2019,normal
STU001949,2019-48,2019,normal
STU001950,2019-48,2019,normal
STU001951,2019-48,2019,normal
STU001952,2019-48,2019,normal
STU001953,2019-48,2019,normal
STU001954,2019-48,2019,normal
STU001955,2019-48,2019,normal
STU001956,2019-48,2019,poor
STU001957,2019-48,2019,normal
STU001958,2019-48,2019,normal
STU001959,2019-48,2019,normal
STU001960,2019-48,2019,normal
STU001961,2019-48,2019,normal
STU001962,2019-48,2019,poor
STU001963,2019-49,2019,normal
STU001964,2019-49,2019,normal
STU001965,2019-49,2019,normal
STU001966,2019-49,2019,normal
STU001967,2019-49,2019,normal
STU001968,2019-49,2019,normal
STU001969,2019-49,2019,normal
STU001970,2019-49,2019,normal
STU001971,2019-49,2019,normal
STU001972,2019-49,2019,normal
STU001973,2019-49,2019,normal
STU001974,2019-49,2019,normal
STU001975,2019-49,2019,poor
STU001976,2019-49,2019,normal
STU001977,2019-49,2019,normal
STU001978,2019-49,2019,normal
STU001979,2019-49,2019,normal
STU001980,2019-49,2019,poor
STU001981,2019-49,2019,normal
STU001982,2019-49,2019,normal
STU001983,2019-49,2019,excellent
STU001984,2019-49,2019,normal
STU001985,2019-49,2019,poor
STU001986,2019-49,2019,normal
STU001987,2019-50,2019,normal
STU001988,2019-50,2019,normal
STU001989,2019-50,2019,normal
STU001990,2019-50,2019,normal
STU001991,2019-50,2019,normal
STU001992,2019-50,2019,normal
STU001993,2019-50,2019,normal
STU001994,2019-50,2019,normal
STU001995,2019-50,2019,normal
STU001996,2019-50,2019,normal
STU001997,2019-50,2019,poor
STU001998,2019-50,2019,normal
STU001999,2019-50,2019,normal
STU002000,2019-50,2019,normal
STU002001,2019-50,2019,normal
STU002002,2019-50,2019,normal
STU002003,2019-50,2019,normal
STU002004,2019-50,2019,normal
STU002005,2020-01,2020,normal
STU002006,2020-01,2020,normal
STU002007,2020-01,2020,excellent
STU002008,2020-01,2020,normal
STU002009,2020-01,2020,normal
STU002010,2020-01,2020,excellent
STU002011,2020-01,2020,poor
STU002012,2020-01,2020,normal
STU002013,2020-01,2020,normal
STU002014,2020-01,2020,normal
STU002015,2020-01,2020,normal
STU002016,2020-01,2020,normal
STU002017,2020-01,2020,normal
STU002018,2020-01,2020,excellent
STU002019,2020-01,2020,excellent
STU002020,2020-01,2020,normal
STU002021,2020-01,2020,normal
STU002022,2020-02,2020,normal
STU002023,2020-02,2020,normal
STU002024,2020-02,2020,excellent
STU002025,2020-02,2020,excellent
STU002026,2020-02,2020,normal
STU002027,2020-02,2020,normal
STU002028,2020-02,2020,normal
STU002029,2020-02,2020,normal
STU002030,2020-02,2020,poor
STU002031,2020-02,2020,normal
STU002032,2020-02,2020,normal
STU002033,2020-02,2020,normal
STU002034,2020-02,2020,poor
STU002035,2020-02,2020,normal
STU002036,2020-02,2020,excellent
STU002037,2020-02,2020,normal
STU002038,2020-02,2020,normal
STU002039,2020-02,2020,normal
STU002040,2020-02,2020,poor
STU002041,2020-02,2020,normal
STU002042,2020-03,2020,normal
STU002043,2020-03,2020,normal
STU002044,2020-03,2020,normal
STU002045,2020-03,2020,normal
STU002046,2020-03,2020,normal
STU002047,2020-03,2020,normal
STU002048,2020-03,2020,normal
STU002049,2020-03,2020,normal
STU002050,2020-03,2020,normal
STU002051,2020-03,2020,normal
STU002052,2020-03,2020,normal
STU002053,2020-03,2020,poor
STU002054,2020-03,2020,poor
STU002055,2020-03,2020,normal
STU002056,2020-03,2020,normal
STU002057,2020-03,2020,normal
STU002058,2020-04,2020,normal
STU002059,2020-04,2020,normal
STU002060,2020-04,2020,normal
STU002061,2020-04,2020,normal
STU002062,2020-04,2020,normal
STU002063,2020-04,2020,normal
STU002064,2020-04,2020,poor
STU002065,2020-04,2020,normal
STU002066,2020-04,2020,normal
STU002067,2020-04,2020,normal
STU002068,2020-04,2020,normal
STU002069,2020-04,2020,poor
STU002070,2020-04,2020,normal
STU002071,2020-04,2020,normal
STU002072,2020-04,2020,normal
STU002073,2020-05,2020,normal
STU002074,2020-05,2020,normal
STU002075,2020-05,2020,normal
STU002076,2020-05,2020,normal
STU002077,2020-05,2020,normal
STU002078,2020-05,2020,normal
STU002079,2020-05,2020,normal
STU002080,2020-05,2020,normal
STU002081,2020-05,2020,normal
STU002082,2020-05,2020,normal
STU002083,2020-05,2020,normal
STU002084,2020-05,2020,normal
STU002085,2020-05,2020,normal
STU002086,2020-05,2020,normal
STU002087,2020-05,2020,normal
STU002088,2020-05,2020,normal
STU002089,2020-05,2020,normal
STU002090,2020-05,2020,excellent
STU002091,2020-06,2020,normal
STU002092,2020-06,2020,normal
STU002093,2020-06,2020,normal
STU002094,2020-06,2020,excellent
STU002095,2020-06,2020,normal
STU002096,2020-06,2020,normal
STU002097,2020-06,2020,normal
STU002098,2020-06,2020,normal
STU002099,2020-06,2020,normal
STU002100,2020-06,2020,excellent
STU002101,2020-06,2020,poor
STU002102,2020-06,2020,normal
STU002103,2020-06,2020,normal
STU002104,2020-06,2020,normal
STU002105,2020-06,2020,normal
STU002106,2020-06,2020,excellent
STU002107,2020-06,2020,normal
STU002108,2020-06,2020,normal
STU002109,2020-06,2020,normal
STU002110,2020-06,2020,poor
STU002111,2020-06,2020,normal
STU002112,2020-07,2020,normal
STU002113,2020-07,2020,normal
STU002114,2020-07,2020,normal
STU002115,2020-07,2020,normal
STU002116,2020-07,2020,excellent
STU002117,2020-07,2020,normal
STU002118,2020-07,2020,normal
STU002119,2020-07,2020,normal
STU002120,2020-07,2020,poor
STU002121,2020-07,2020,normal
STU002122,2020-07,2020,normal
STU002123,2020-07,2020,normal
STU002124,2020-07,2020,poor
STU002125,2020-07,2020,normal
STU002126,2020-07,2020,excellent
STU002127,2020-07,2020,poor
STU002128,2020-07,2020,normal
STU002129,2020-07,2020,normal
STU002130,2020-07,2020,normal
STU002131,2020-07,2020,normal
STU002132,2020-07,2020,normal
STU002133,2020-07,2020,normal
STU002134,2020-07,2020,normal
STU002135,2020-07,2020,normal
STU002136,2020-08,2020,poor
STU002137,2020-08,2020,normal
STU002138,2020-08,2020,normal
STU002139,2020-08,2020,excellent
STU002140,2020-08,2020,normal
STU002141,2020-08,2020,normal
STU002142,2020-08,2020,normal
STU002143,2020-08,2020,normal
STU002144,2020-08,2020,normal
STU002145,2020-08,2020,normal
STU002146,2020-08,2020,normal
STU002147,2020-08,2020,poor
STU002148,2020-08,2020,normal
STU002149,2020-08,2020,poor
STU002150,2020-08,2020,normal
STU002151,2020-08,2020,normal
STU002152,2020-08,2020,normal
STU002153,2020-08,2020,excellent
STU002154,2020-08,2020,normal
STU002155,2020-08,2020,normal
STU002156,2020-08,2020,normal
STU002157,2020-09,2020,normal
STU002158,2020-09,2020,normal
STU002159,2020-09,2020,normal
STU002160,2020-09,2020,normal
STU002161,2020-09,2020,normal
STU002162,2020-09,2020,normal
STU002163,2020-09,2020,normal
STU002164,2020-09,2020,excellent
STU002165,2020-09,2020,normal
STU002166,2020-09,2020,normal
STU002167,2020-09,2020,normal
STU002168,2020-09,2020,normal
STU002169,2020-09,2020,normal
STU002170,2020-09,2020,normal
STU002171,2020-09,2020,normal
STU002172,2020-09,2020,normal
STU002173,2020-09,2020,poor
STU002174,2020-09,2020,normal
STU002175,2020-09,2020,normal
STU002176,2020-09,2020,normal
STU002177,2020-09,2020,normal
STU002178,2020-09,2020,normal
STU002179,2020-10,2020,normal
STU002180,2020-10,2020,normal
STU002181,2020-10,2020,normal
STU002182,2020-10,2020,normal
STU002183,2020-10,2020,normal
STU002184,2020-10,2020,normal
STU002185,2020-10,2020,normal
STU002186,2020-10,2020,normal
STU002187,2020-10,2020,poor
STU002188,2020-10,2020,excellent
STU002189,2020-10,2020,poor
STU002190,2020-10,2020,normal
STU002191,2020-10,2020,normal
STU002192,2020-10,2020,normal
STU002193,2020-10,2020,normal
STU002194,2020-10,2020,normal
STU002195,2020-10,2020,poor
STU002196,2020-10,2020,normal
STU002197,2020-10,2020,normal
STU002198,2020-10,2020,normal
STU002199,2020-10,2020,normal
STU002200,2020-11,2020,normal
STU002201,2020-11,2020,excellent
STU002202,2020-11,2020,normal
STU002203,2020-11,2020,normal
STU002204,2020-11,2020,poor
STU002205,2020-11,2020,normal
STU002206,2020-11,2020,normal
STU002207,2020-11,2020,normal
STU002208,2020-11,2020,normal
STU002209,2020-11,2020,normal
STU002210,2020-11,2020,poor
STU002211,2020-11,2020,normal
STU002212,2020-11,2020,normal
STU002213,2020-11,2020,normal
STU002214,2020-11,2020,normal
STU002215,2020-11,2020,poor
STU002216,2020-11,2020,normal
STU002217,2020-11,2020,normal
STU002218,2020-11,2020,normal
STU002219,2020-11,2020,normal
STU002220,2020-11,2020,normal
STU002221,2020-11,2020,poor
STU002222,2020-11,2020,normal
STU002223,2020-11,2020,normal
STU002224,2020-12,2020,normal
STU002225,2020-12,2020,normal
STU002226,2020-12,2020,normal
STU002227,2020-12,2020,normal
STU002228,2020-12,2020,normal
STU002229,2020-12,2020,normal
STU002230,2020-12,2020,poor
STU002231,2020-12,2020,poor
STU002232,2020-12,2020,normal
STU002233,2020-12,2020,poor
STU002234,2020-12,2020,normal
STU002235,2020-12,2020,normal
STU002236,2020-12,2020,normal
STU002237,2020-12,2020,normal
STU002238,2020-12,2020,excellent
STU002239,2020-12,2020,excellent
STU002240,2020-12,2020,normal
STU002241,2020-12,2020,normal
STU002242,2020-12,2020,normal
STU002243,2020-12,2020,excellent
STU002244,2020-12,2020,normal
STU002245,2020-12,2020,normal
STU002246,2020-12,2020,poor
STU002247,2020-13,2020,normal
STU002248,2020-13,2020,normal
STU002249,2020-13,2020,poor
STU002250,2020-13,2020,normal
STU002251,2020-13,2020,normal
STU002252,2020-13,2020,normal
STU002253,2020-13,2020,normal
STU002254,2020-13,2020,normal
STU002255,2020-13,2020,excellent
STU002256,2020-13,2020,normal
STU002257,2020-13,2020,normal
STU002258,2020-13,2020,poor
STU002259,2020-13,2020,normal
STU002260,2020-13,2020,excellent
STU002261,2020-13,2020,normal
STU002262,2020-13,2020,normal
STU002263,2020-14,2020,normal
STU002264,2020-14,2020,normal
STU002265,2020-14,2020,excellent
STU002266,2020-14,2020,normal
STU002267,2020-14,2020,normal
STU002268,2020-14,2020,normal
STU002269,2020-14,2020,normal
STU002270,2020-14,2020,normal
STU002271,2020-14,2020,normal
STU002272,2020-14,2020,normal
STU002273,2020-14,2020,normal
STU002274,2020-14,2020,normal
STU002275,2020-14,2020,normal
STU002276,2020-14,2020,normal
STU002277,2020-14,2020,normal
STU002278,2020-14,2020,normal
STU002279,2020-14,2020,normal
STU002280,2020-14,2020,normal
STU002281,2020-14,2020,normal
STU002282,2020-14,2020,normal
STU002283,2020-14,2020,normal
STU002284,2020-15,2020,excellent
STU002285,2020-15,2020,excellent
STU002286,2020-15,2020,normal
STU002287,2020-15,2020,excellent
STU002288,2020-15,2020,normal
STU002289,2020-15,2020,normal
STU002290,2020-15,2020,poor
STU002291,2020-15,2020,poor
STU002292,2020-15,2020,normal
STU002293,2020-15,2020,normal
STU002294,2020-15,2020,poor
STU002295,2020-15,2020,normal
STU002296,2020-15,2020,normal
STU002297,2020-15,2020,normal
STU002298,2020-15,2020,normal
STU002299,2020-15,2020,normal
STU002300,2020-15,2020,normal
STU002301,2020-15,2020,poor
STU002302,2020-15,2020,normal
STU002303,2020-15,2020,normal
STU002304,2020-15,2020,normal
STU002305,2020-16,2020,normal
STU002306,2020-16,2020,normal
STU002307,2020-16,2020,normal
STU002308,2020-16,2020,normal
STU002309,2020-16,2020,normal
STU002310,2020-16,2020,normal
STU002311,2020-16,2020,excellent
STU002312,2020-16,2020,poor
STU002313,2020-16,2020,normal
STU002314,2020-16,2020,normal
STU002315,2020-16,2020,normal
STU002316,2020-16,2020,normal
STU002317,2020-16,2020,normal
STU002318,2020-16,2020,normal
STU002319,2020-16,2020,normal
STU002320,2020-16,2020,normal
STU002321,2020-16,2020,normal
STU002322,2020-16,2020,normal
STU002323,2020-16,2020,normal
STU002324,2020-16,2020,normal
STU002325,2020-17,2020,normal
STU002326,2020-17,2020,normal
STU002327,2020-17,2020,normal
STU002328,2020-17,2020,normal
STU002329,2020-17,2020,poor
STU002330,2020-17,2020,excellent
STU002331,2020-17,2020,poor
STU002332,2020-17,2020,normal
STU002333,2020-17,2020,normal
STU002334,2020-17,2020,normal
STU002335,2020-17,2020,normal
STU002336,2020-17,2020,normal
STU002337,2020-17,2020,normal
STU002338,2020-17,2020,normal
STU002339,2020-17,2020,normal
STU002340,2020-17,2020,excellent
STU002341,2020-17,2020,normal
STU002342,2020-17,2020,normal
STU002343,2020-17,2020,normal
STU002344,2020-18,2020,poor
STU002345,2020-18,2020,normal
STU002346,2020-18,2020,excellent
STU002347,2020-18,2020,poor
STU002348,2020-18,2020,poor
STU002349,2020-18,2020,poor
STU002350,2020-18,2020,normal
STU002351,2020-18,2020,normal
STU002352,2020-18,2020,normal
STU002353,2020-18,2020,normal
STU002354,2020-18,2020,normal
STU002355,2020-18,2020,normal
STU002356,2020-18,2020,excellent
STU002357,2020-18,2020,normal
STU002358,2020-18,2020,normal
STU002359,2020-18,2020,normal
STU002360,2020-18,2020,normal
STU002361,2020-18,2020,normal
STU002362,2020-18,2020,normal
STU002363,2020-18,2020,normal
STU002364,2020-18,2020,excellent
STU002365,2020-18,2020,poor
STU002366,2020-18,2020,normal
STU002367,2020-18,2020,normal
STU002368,2020-18,2020,normal
STU002369,2020-19,2020,excellent
STU002370,2020-19,2020,normal
STU002371,2020-19,2020,excellent
STU002372,2020-19,2020,normal
STU002373,2020-19,2020,normal
STU002374,2020-19,2020,normal
STU002375,2020-19,2020,normal
STU002376,2020-19,2020,normal
STU002377,2020-19,2020,normal
STU002378,2020-19,2020,normal
STU002379,2020-19,2020,normal
STU002380,2020-19,2020,normal
STU002381,2020-19,2020,normal
STU002382,2020-19,2020,normal
STU002383,2020-19,2020,normal
STU002384,2020-19,2020,normal
STU002385,2020-19,2020,normal
STU002386,2020-19,2020,normal
STU002387,2020-19,2020,normal
STU002388,2020-19,2020,normal
STU002389,2020-19,2020,normal
STU002390,2020-19,2020,normal
STU002391,2020-19,2020,normal
STU002392,2020-19,2020,normal
STU002393,2020-20,2020,normal
STU002394,2020-20,2020,normal
STU002395,2020-20,2020,normal
STU002396,2020-20,2020,normal
STU002397,2020-20,2020,normal
STU002398,2020-20,2020,normal
STU002399,2020-20,2020,normal
STU002400,2020-20,2020,normal
STU002401,2020-20,2020,normal
STU002402,2020-20,2020,normal
STU002403,2020-20,2020,normal
STU002404,2020-20,2020,normal
STU002405,2020-20,2020,poor
STU002406,2020-20,2020,poor
STU002407,2020-20,2020,normal
STU002408,2020-20,2020,normal
STU002409,2020-20,2020,normal
STU002410,2020-20,2020,excellent
STU002411,2020-20,2020,normal
STU002412,2020-21,2020,normal
STU002413,2020-21,2020,normal
STU002414,2020-21,2020,normal
STU002415,2020-21,2020,normal
STU002416,2020-21,2020,normal
STU002417,2020-21,2020,normal
STU002418,2020-21,2020,excellent
STU002419,2020-21,2020,normal
STU002420,2020-21,2020,normal
STU002421,2020-21,2020,normal
STU002422,2020-21,2020,normal
STU002423,2020-21,2020,normal
STU002424,2020-21,2020,normal
STU002425,2020-21,2020,normal
STU002426,2020-21,2020,normal
STU002427,2020-21,2020,normal
STU002428,2020-21,2020,normal
STU002429,2020-21,2020,poor
STU002430,2020-21,2020,normal
STU002431,2020-22,2020,excellent
STU002432,2020-22,2020,normal
STU002433,2020-22,2020,normal
STU002434,2020-22,2020,poor
STU002435,2020-22,2020,poor
STU002436,2020-22,2020,normal
STU002437,2020-22,2020,normal
STU002438,2020-22,2020,normal
STU002439,2020-22,2020,excellent
STU002440,2020-22,2020,normal
STU002441,2020-22,2020,normal
STU002442,2020-22,2020,excellent
STU002443,2020-22,2020,normal
STU002444,2020-22,2020,poor
STU002445,2020-22,2020,normal
STU002446,2020-22,2020,normal
STU002447,2020-22,2020,normal
STU002448,2020-22,2020,normal
STU002449,2020-22,2020,excellent
STU002450,2020-23,2020,normal
STU002451,2020-23,2020,normal
STU002452,2020-23,2020,normal
STU002453,2020-23,2020,normal
STU002454,2020-23,2020,poor
STU002455,2020-23,2020,normal
STU002456,2020-23,2020,normal
STU002457,2020-23,2020,normal
STU002458,2020-23,2020,normal
STU002459,2020-23,2020,normal
STU002460,2020-23,2020,excellent
STU002461,2020-23,2020,normal
STU002462,2020-23,2020,normal
STU002463,2020-23,2020,normal
STU002464,2020-23,2020,normal
STU002465,2020-23,2020,normal
STU002466,2020-23,2020,normal
STU002467,2020-23,2020,normal
STU002468,2020-23,2020,poor
STU002469,2020-23,2020,normal
STU002470,2020-23,2020,normal
STU002471,2020-23,2020,normal
STU002472,2020-23,2020,poor
STU002473,2020-23,2020,normal
STU002474,2020-24,2020,normal
STU002475,2020-24,2020,excellent
STU002476,2020-24,2020,poor
STU002477,2020-24,2020,normal
STU002478,2020-24,2020,excellent
STU002479,2020-24,2020,normal
STU002480,2020-24,2020,excellent
STU002481,2020-24,2020,poor
STU002482,2020-24,2020,normal
STU002483,2020-24,2020,excellent
STU002484,2020-24,2020,normal
STU002485,2020-24,2020,normal
STU002486,2020-24,2020,normal
STU002487,2020-24,2020,normal
STU002488,2020-24,2020,normal
STU002489,2020-24,2020,normal
STU002490,2020-25,2020,normal
STU002491,2020-25,2020,poor
STU002492,2020-25,2020,normal
STU002493,2020-25,2020,normal
STU002494,2020-25,2020,normal
STU002495,2020-25,2020,normal
STU002496,2020-25,2020,normal
STU002497,2020-25,2020,normal
STU002498,2020-25,2020,normal
STU002499,2020-25,2020,normal
STU002500,2020-25,2020,normal
STU002501,2020-25,2020,normal
STU002502,2020-25,2020,normal
STU002503,2020-25,2020,normal
STU002504,2020-25,2020,poor
STU002505,2020-25,2020,normal
STU002506,2020-25,2020,normal
STU002507,2020-25,2020,normal
STU002508,2020-25,2020,normal
STU002509,2020-25,2020,poor
STU002510,2020-25,2020,normal
STU002511,2020-25,2020,excellent
STU002512,2020-26,2020,normal
STU002513,2020-26,2020,normal
STU002514,2020-26,2020,normal
STU002515,2020-26,2020,normal
STU002516,2020-26,2020,normal
STU002517,2020-26,2020,excellent
STU002518,2020-26,2020,poor
STU002519,2020-26,2020,normal
STU002520,2020-26,2020,excellent
STU002521,2020-26,2020,poor
STU002522,2020-26,2020,normal
STU002523,2020-26,2020,normal
STU002524,2020-26,2020,normal
STU002525,2020-26,2020,poor
STU002526,2020-26,2020,normal
STU002527,2020-26,2020,excellent
STU002528,2020-26,2020,normal
STU002529,2020-26,2020,excellent
STU002530,2020-26,2020,normal
STU002531,2020-27,2020,normal
STU002532,2020-27,2020,poor
STU002533,2020-27,2020,poor
STU002534,2020-27,2020,poor
STU002535,2020-27,2020,normal
STU002536,2020-27,2020,poor
STU002537,2020-27,2020,poor
STU002538,2020-27,2020,normal
STU002539,2020-27,2020,normal
STU002540,2020-27,2020,normal
STU002541,2020-27,2020,normal
STU002542,2020-27,2020,normal
STU002543,2020-27,2020,normal
STU002544,2020-27,2020,normal
STU002545,2020-27,2020,normal
STU002546,2020-27,2020,normal
STU002547,2020-27,2020,normal
STU002548,2020-27,2020,normal
STU002549,2020-27,2020,normal
STU002550,2020-27,2020,normal
STU002551,2020-28,2020,normal
STU002552,2020-28,2020,poor
STU002553,2020-28,2020,normal
STU002554,2020-28,2020,poor
STU002555,2020-28,2020,normal
STU002556,2020-28,2020,excellent
STU002557,2020-28,2020,normal
STU002558,2020-28,2020,poor
STU002559,2020-28,2020,normal
STU002560,2020-28,2020,normal
STU002561,2020-28,2020,normal
STU002562,2020-28,2020,normal
STU002563,2020-28,2020,normal
STU002564,2020-28,2020,normal
STU002565,2020-28,2020,normal
STU002566,2020-28,2020,normal
STU002567,2020-28,2020,excellent
STU002568,2020-28,2020,poor
STU002569,2020-28,2020,normal
STU002570,2020-28,2020,normal
STU002571,2020-29,2020,normal
STU002572,2020-29,2020,normal
STU002573,2020-29,2020,normal
STU002574,2020-29,2020,excellent
STU002575,2020-29,2020,normal
STU002576,2020-29,2020,normal
STU002577,2020-29,2020,poor
STU002578,2020-29,2020,normal
STU002579,2020-29,2020,poor
STU002580,2020-29,2020,normal
STU002581,2020-29,2020,normal
STU002582,2020-29,2020,normal
STU002583,2020-29,2020,normal
STU002584,2020-29,2020,normal
STU002585,2020-29,2020,normal
STU002586,2020-30,2020,normal
STU002587,2020-30,2020,normal
STU002588,2020-30,2020,normal
STU002589,2020-30,2020,normal
STU002590,2020-30,2020,normal
STU002591,2020-30,2020,normal
STU002592,2020-30,2020,normal
STU002593,2020-30,2020,normal
STU002594,2020-30,2020,normal
STU002595,2020-30,2020,normal
STU002596,2020-30,2020,normal
STU002597,2020-30,2020,normal
STU002598,2020-30,2020,normal
STU002599,2020-30,2020,poor
STU002600,2020-30,2020,poor
STU002601,2020-30,2020,normal
STU002602,2020-30,2020,poor
STU002603,2020-30,2020,normal
STU002604,2020-30,2020,normal
STU002605,2020-30,2020,normal
